Date,Region,Bed_TOT,BedAdult_TOT,CriticalCare,ED,Inpatient,Inpatient_Used,InpatientAdult,InpatientAdult_Used,ICU,ICU_Used,ICUAdult,ICUAdult_Used,BurnCare,MedSurg,Obstetric,OR,InpatientPediatric,InpatientPediatric_Used,PediatricICU,Psychiatric,Morgue_Avail,Morgue_TOT,NegPress_Avail,NegPress_TOT,MechVent_Used,MechVent,Vent_Avail,Vent_TOT,NumInpatients,NumInpatients_Crit,NumInpatients_Vent,NumInpatient_Dis,AdultCases_TOT,AdultCases_TOT_pos,PedCases_TOT,PedCases_TOT_pos,VentedCases,AdultCases_ICU,AdultCases_ICU_pos,EDCases_Prev,Elasto_Filters,Elasto_Resp,PAPR_Batteries,PAPR_Filters,PAPRs,CAPRs,Respirators_TOT,Gloves,Coveralls,Isolation_Gowns,Surgical_Gowns,Surgical_Masks,N95_Masks,Shields,Goggles,EyeProtect_TOT,Gowns_TOT,GownsReuse_TOT,Gloves_0_3,Gloves_4_7,N95_0_3,N95_4_7,SurgicalMasks_0_3,SurgicalMasks_4_7,EyeProtect_0_3,EyeProtect_4_7,Gowns_0_3,Gowns_4_7,Reporting_Capacity,Reporting_PPE,Notes,Link
2021-02-26,2S,8181,7181,,,7300,5630,6352,4945,1042,781,758,570,,,,,,,,,,,,,477,,,1427,,,,,231,195,7,7,40,55,49,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210227025429/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-02-26,3,3038,2886,,,2759,2076,2624,1990,371,299,332,264,,,,,,,,,,,,,227,,,604,,,,,121,111,0,0,15,27,25,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210227025429/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-02-26,5,1668,1595,,,1388,1075,1362,1048,187,131,151,126,,,,,,,,,,,,,55,,,324,,,,,55,50,0,0,7,21,21,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210227025429/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-02-26,6,3466,3058,,,3138,2232,2680,1910,499,363,346,244,,,,,,,,,,,,,93,,,582,,,,,87,65,6,4,8,28,24,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210227025429/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-02-26,7,1032,960,,,1011,575,960,558,204,123,182,111,,,,,,,,,,,,,12,,,134,,,,,20,20,0,0,0,4,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210227025429/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-02-26,8,784,766,,,543,262,512,251,68,42,58,35,,,,,,,,,,,,,6,,,122,,,,,6,6,0,0,1,4,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210227025429/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-01,1,1869,1709,,,1531,1162,1436,1052,201,155,189,150,,,,,,,,,,,,,59,,,230,,,,,91,85,3,2,5,18,17,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302003307/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-01,2N,6131,5750,,,5556,4090,5172,3864,578,371,562,365,,,,,,,,,,,,,218,,,957,,,,,204,175,4,1,17,43,41,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302003307/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-01,2S,8167,7165,,,7292,5441,6343,4795,1035,783,751,579,,,,,,,,,,,,,479,,,1424,,,,,256,200,8,7,46,68,61,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302003307/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-01,3,3004,2841,,,2701,2030,2582,1932,384,327,339,286,,,,,,,,,,,,,226,,,607,,,,,145,138,0,0,15,30,29,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302003307/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-01,5,1651,1584,,,1371,1021,1351,1002,190,126,154,124,,,,,,,,,,,,,62,,,326,,,,,60,58,1,0,9,27,27,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302003307/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-01,6,3578,3053,,,3249,2064,2650,1753,499,355,346,231,,,,,,,,,,,,,101,,,582,,,,,85,64,4,3,11,33,28,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302003307/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-01,7,1032,960,,,1011,552,960,537,204,112,182,102,,,,,,,,,,,,,13,,,134,,,,,27,27,0,0,0,5,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302003307/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-01,8,784,766,,,543,237,511,223,68,32,58,24,,,,,,,,,,,,,3,,,122,,,,,5,5,0,0,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302003307/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-02,1,1893,1731,,,1565,1186,1468,1068,207,160,195,154,,,,,,,,,,,,,57,,,230,,,,,82,73,3,2,5,14,14,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302221851/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-02,2N,6192,5811,,,5617,4312,5233,4052,594,428,576,417,,,,,,,,,,,,,220,,,960,,,,,220,187,4,3,17,39,38,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302221851/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-02,2S,8216,7217,,,7323,5760,6377,5095,1036,811,752,596,,,,,,,,,,,,,474,,,1420,,,,,321,278,8,8,47,74,71,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302221851/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-02,3,3104,2930,,,2781,2171,2667,2066,405,345,355,301,,,,,,,,,,,,,237,,,608,,,,,143,138,0,0,15,32,32,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302221851/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-03-02,5,1661,1590,,,1380,1080,1357,1059,188,130,155,127,,,,,,,,,,,,,54,,,326,,,,,59,57,1,0,8,27,27,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210302221851/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
